ERR770581	k99_313067_1	 adeF	712	188	188	188	117.0	49.6766	3.9231e-07	45	230	414	852	1033
ERR770581	k99_313067_1	 adeF	712	717	717	717	1863.0	722.235	0.0	390	1	712	79	794
ERR770581	k99_313067_1	 adeF	712	196	196	196	113.0	48.1358	9.91817e-07	41	219	414	840	1031
ERR770581	k99_313067_1	 adeF	712	716	716	716	1635.0	634.41	0.0	370	1	712	79	787
ERR770581	k99_313067_1	 adeF	712	202	202	202	132.0	55.4546	6.99654e-09	51	232	425	842	1042
ERR770581	k99_313067_1	 adeF	712	713	713	713	1333.0	518.079	1.86976e-172	283	1	707	78	775
ERR770581	k99_313067_1	 adeF	712	114	114	114	127.0	53.5286	2.52898e-08	35	273	385	876	989
ERR770581	k99_313067_1	 adeF	712	726	726	726	1315.0	511.146	1.24636e-169	300	1	712	77	786
ERR770581	k99_313067_1	 adeF	712	154	154	154	103.0	44.2838	1.74877e-05	37	235	385	844	994
ERR770581	k99_313067_1	 adeF	712	727	727	727	1308.0	508.449	1.37392e-168	301	1	712	77	785
ERR770581	k99_313067_1	 adeF	712	174	174	174	129.0	54.299	1.47972e-08	48	212	385	822	992
ERR770581	k99_313067_1	 adeF	712	723	723	723	1297.0	504.212	3.69097e-167	298	1	712	77	785
ERR770581	k99_313067_1	 adeF	712	184	184	184	119.0	50.447	2.20314e-07	47	205	385	814	993
ERR770581	k99_313067_1	 adeF	712	722	722	722	1287.0	500.36	1.40837e-165	300	1	711	77	787
ERR770581	k99_313067_1	 adeF	712	157	157	157	120.0	50.8322	1.86019e-07	36	232	385	843	995
ERR770581	k99_313067_1	 adeF	712	722	722	722	1288.0	500.745	1.66102e-165	290	1	712	77	787
ERR770581	k99_313067_1	 adeF	712	177	177	177	94.0	40.817	0.000194887	44	219	385	833	1005
ERR770581	k99_313067_1	 adeF	712	718	718	718	1259.0	489.574	1.7977e-161	283	1	712	77	784
ERR770581	k99_313067_1	 adeF	712	169	169	169	116.0	49.2914	4.91287e-07	41	219	385	830	991
ERR770581	k99_313067_1	 adeF	712	716	716	716	1228.0	477.633	6.71097e-157	283	1	706	77	778
ERR770581	k99_313067_1	 adeF	712	154	154	154	121.0	51.2174	1.2884e-07	43	235	385	842	992
ERR770581	k99_313067_1	 adeF	712	720	720	720	1201.0	467.233	6.99167e-153	270	1	712	77	777
ERR770581	k99_313067_1	 adeF	712	239	239	239	126.0	53.1434	3.18016e-08	54	156	389	763	988
ERR770581	k99_313067_1	 adeF	712	716	716	716	1200.0	466.848	1.31651e-152	280	1	712	77	780
ERR770581	k99_313067_1	 adeF	712	114	114	114	105.0	45.0542	1.00461e-05	28	272	385	874	987
ERR770581	k99_313067_1	 adeF	712	721	721	721	1194.0	464.537	1.0535e-151	283	1	712	77	788
ERR770581	k99_313067_1	 adeF	712	143	143	143	109.0	46.595	3.64816e-06	34	272	414	882	1024
ERR770581	k99_313067_1	 adeF	712	725	725	725	1189.0	462.611	9.45114e-151	286	1	712	77	783
ERR770581	k99_313067_1	 adeF	712	170	170	170	81.0	35.8094	0.00638753	35	259	414	861	1030
ERR770581	k99_313067_1	 adeF	712	717	717	717	1163.0	452.595	3.59728e-147	280	4	712	79	780
ERR770581	k99_313067_1	 adeF	712	114	114	114	106.0	45.4394	7.45353e-06	30	272	385	874	987
ERR770581	k99_313067_1	 adeF	712	716	716	716	1149.0	447.203	3.85598e-145	264	1	712	77	780
ERR770581	k99_313067_1	 adeF	712	114	114	114	121.0	51.2174	1.09789e-07	32	272	385	875	988
ERR770581	k99_313067_1	 adeF	712	724	724	724	1131.0	440.269	1.84512e-142	275	1	712	77	782
ERR770581	k99_313067_1	 adeF	712	150	150	150	96.0	41.5874	0.000110857	36	232	379	837	983
ERR770581	k99_313067_1	 adeF	712	629	629	629	807.0	315.464	1.07687e-95	195	78	706	153	754
ERR770581	k99_313067_1	 adeF	712	245	245	245	137.0	57.3806	1.74517e-09	59	182	425	770	1008
ERR770581	k99_313067_1	 adeF	712	706	706	706	802.0	313.538	4.38047e-95	226	1	706	79	754
ERR770581	k99_313067_1	 adeF	712	151	151	151	103.0	44.2838	1.53042e-05	40	264	412	845	992
ERR770581	k99_313067_1	 adeF	712	565	565	565	672.0	263.462	6.49998e-77	186	23	585	100	642
ERR770581	k99_313067_1	 adeF	712	152	152	152	55.0	25.7942	7.01708	39	219	367	814	960
ERR770581	k99_313067_1	 adeF	712	705	705	705	641.0	251.521	1.4307e-72	191	4	704	90	769
ERR770581	k99_313067_1	 adeF	712	242	242	242	76.0	33.8834	0.0252525	57	179	416	784	1018
ERR770581	k99_313067_1	 adeF	712	590	590	590	617.0	242.276	1.86099e-69	194	6	594	83	645
ERR770581	k99_313067_1	 adeF	712	170	170	170	104.0	44.669	1.18683e-05	44	247	414	833	1002
ERR770581	k99_313067_1	 adeF	712	699	699	699	613.0	240.736	7.42363e-69	192	14	706	91	762
ERR770581	k99_313067_1	 adeF	712	159	159	159	62.0	28.4906	1.06435	36	261	416	853	1009
ERR770581	k99_313067_1	 adeF	712	714	714	714	601.0	236.113	3.17027e-67	190	10	712	91	767
ERR770581	k99_313067_1	 adeF	712	147	147	147	87.0	38.1206	0.00141116	31	269	414	862	1008
ERR770581	k99_313067_1	 adeF	712	573	573	573	520.0	204.912	1.42303e-56	170	8	578	85	620
ERR770581	k99_313067_1	 adeF	712	67	67	67	87.0	38.1206	0.00123805	21	292	358	867	933
ERR770581	k99_313067_1	 adeF	712	602	602	602	422.0	167.162	5.00693e-44	155	16	598	93	668
ERR770581	k99_313067_1	 adeF	712	150	150	150	102.0	43.8986	2.44815e-05	31	273	422	873	1017
ERR770581	k99_313067_1	 adeF	712	539	539	539	351.0	139.813	3.07658e-35	128	74	598	155	660
ERR770581	k99_313067_1	 adeF	712	155	155	155	69.0	31.187	0.160777	35	231	381	820	973
ERR770581	k99_313067_1	 adeF	712	54	54	54	62.0	28.4906	0.968908	14	246	299	124	177
ERR770581	k99_313067_1	 adeF	712	71	71	71	56.0	26.1794	4.66031	24	378	435	107	177
SRR1051195	k99_599_2	 adeF	1049	1046	1046	1046	2915.0	1127.46	0.0	589	1	1043	1	1046
SRR1051195	k99_599_2	 adeF	1049	1027	1027	1027	2823.0	1092.03	0.0	559	1	1027	1	1027
SRR1051195	k99_599_2	 adeF	1049	143	143	143	65.0	29.6462	0.784419	24	901	1043	363	505
SRR1051195	k99_599_2	 adeF	1049	1039	1039	1039	2776.0	1073.92	0.0	563	1	1039	1	1037
SRR1051195	k99_599_2	 adeF	1049	1047	1047	1047	2759.0	1067.37	0.0	548	1	1045	1	1046
SRR1051195	k99_599_2	 adeF	1049	147	147	147	59.0	27.335	4.65373	29	901	1047	362	508
SRR1051195	k99_599_2	 adeF	1049	1043	1043	1043	2669.0	1032.71	0.0	560	1	1040	1	1034
SRR1051195	k99_599_2	 adeF	1049	1047	1047	1047	2649.0	1025.0	0.0	563	1	1046	1	1043
SRR1051195	k99_599_2	 adeF	1049	1054	1054	1054	2218.0	858.981	0.0	445	3	1047	1	1037
SRR1051195	k99_599_2	 adeF	1049	1048	1048	1048	2129.0	824.698	0.0	442	3	1047	1	1038
SRR1051195	k99_599_2	 adeF	1049	1037	1037	1037	2129.0	824.698	0.0	444	3	1026	1	1019
SRR1051195	k99_599_2	 adeF	1049	1066	1066	1066	2106.0	815.839	0.0	443	3	1048	1	1050
SRR1051195	k99_599_2	 adeF	1049	1043	1043	1043	2076.0	804.283	0.0	408	3	1039	2	1027
SRR1051195	k99_599_2	 adeF	1049	1049	1049	1049	2075.0	803.897	0.0	431	3	1046	1	1032
SRR1051195	k99_599_2	 adeF	1049	1048	1048	1048	2043.0	791.571	0.0	441	3	1038	1	1030
SRR1051195	k99_599_2	 adeF	1049	1055	1055	1055	2004.0	776.548	0.0	437	3	1044	1	1038
SRR1051195	k99_599_2	 adeF	1049	1052	1052	1052	2003.0	776.163	0.0	429	5	1048	3	1047
SRR1051195	k99_599_2	 adeF	1049	1056	1056	1056	1992.0	771.926	0.0	432	3	1039	1	1039
SRR1051195	k99_599_2	 adeF	1049	1042	1042	1042	1985.0	769.229	0.0	429	3	1039	1	1025
SRR1051195	k99_599_2	 adeF	1049	1032	1032	1032	1977.0	766.148	0.0	411	3	1026	1	1017
SRR1051195	k99_599_2	 adeF	1049	1029	1029	1029	1958.0	758.829	0.0	411	3	1025	1	1008
SRR1051195	k99_599_2	 adeF	1049	1060	1060	1060	1859.0	720.694	0.0	432	3	1046	1	1032
SRR1051195	k99_599_2	 adeF	1049	1059	1059	1059	1845.0	715.301	0.0	405	3	1048	1	1035
SRR1051195	k99_599_2	 adeF	1049	1042	1042	1042	1372.0	533.102	6.19956e-174	344	1	1038	1	1005
SRR1051195	k99_599_2	 adeF	1049	1041	1041	1041	1326.0	515.383	2.55228e-167	328	1	1038	1	1004
SRR1051195	k99_599_2	 adeF	1049	168	168	168	97.0	41.9726	0.000124935	41	341	506	844	1010
SRR1051195	k99_599_2	 adeF	1049	1048	1048	1048	1034.0	402.905	1.35849e-124	314	1	1040	1	1017
SRR1051195	k99_599_2	 adeF	1049	1035	1035	1035	1016.0	395.971	3.88738e-122	310	34	1048	38	1026
SRR1051195	k99_599_2	 adeF	1049	1046	1046	1046	1013.0	394.815	1.29314e-121	311	4	1040	13	1026
SRR1051195	k99_599_2	 adeF	1049	1052	1052	1052	1008.0	392.889	4.76509e-121	310	1	1039	1	1011
SRR1051195	k99_599_2	 adeF	1049	1051	1051	1051	980.0	382.104	3.65394e-117	287	1	1045	1	1004
SRR1051195	k99_599_2	 adeF	1049	1059	1059	1059	956.0	372.859	1.7298e-113	316	1	1039	1	1016
SRR1051195	k99_599_2	 adeF	1049	1062	1062	1062	515.0	202.986	1.49636e-54	250	16	1045	16	1024
SRR1051195	k99_599_2	 adeF	1049	1067	1067	1067	422.0	167.162	3.27239e-43	232	2	1039	6	1010
SRR1051195	k99_599_2	 adeF	1049	63	63	63	78.0	34.6538	0.0242725	17	327	389	127	189
SRR1051195	k99_599_2	 adeF	1049	32	32	32	63.0	28.8758	1.14393	13	111	142	104	135
SRR1051195	k99_599_2	 adeF	1049	68	68	68	59.0	27.335	4.11669	19	42	109	517	568
SRR1051195	k99_599_2	 adeF	1049	43	43	43	57.0	26.5646	6.30119	13	336	377	148	190
SRR1051195	k99_12689_1	 adeF	1016	996	996	996	2043.0	791.571	0.0	435	1	985	50	1042
SRR1051195	k99_12689_1	 adeF	1016	1002	1002	1002	1974.0	764.992	0.0	433	1	986	50	1041
SRR1051195	k99_12689_1	 adeF	1016	263	263	263	93.0	40.4318	0.000367549	53	197	455	791	1043
SRR1051195	k99_12689_1	 adeF	1016	1016	1016	1016	1957.0	758.444	0.0	432	2	1008	51	1055
SRR1051195	k99_12689_1	 adeF	1016	983	983	983	1924.0	745.732	0.0	424	2	968	51	1022
SRR1051195	k99_12689_1	 adeF	1016	999	999	999	1894.0	734.176	0.0	396	1	990	49	1037
SRR1051195	k99_12689_1	 adeF	1016	999	999	999	1855.0	719.153	0.0	422	2	990	51	1042
SRR1051195	k99_12689_1	 adeF	1016	990	990	990	1846.0	715.687	0.0	427	2	988	51	1036
SRR1051195	k99_12689_1	 adeF	1016	985	985	985	1845.0	715.301	0.0	417	1	972	48	1019
SRR1051195	k99_12689_1	 adeF	1016	989	989	989	1812.0	702.59	0.0	404	1	984	48	1028
SRR1051195	k99_12689_1	 adeF	1016	993	993	993	1775.0	688.337	0.0	413	1	984	48	1030
SRR1051195	k99_12689_1	 adeF	1016	987	987	987	1771.0	686.797	0.0	399	1	981	48	1025
SRR1051195	k99_12689_1	 adeF	1016	1004	1004	1004	1736.0	673.315	0.0	406	1	984	48	1041
SRR1051195	k99_12689_1	 adeF	1016	990	990	990	1705.0	661.374	0.0	386	1	985	48	1025
SRR1051195	k99_12689_1	 adeF	1016	998	998	998	1704.0	660.988	0.0	398	1	990	48	1035
SRR1051195	k99_12689_1	 adeF	1016	164	164	164	114.0	48.521	1.4801e-06	45	833	993	347	507
SRR1051195	k99_12689_1	 adeF	1016	997	997	997	1702.0	660.218	0.0	392	1	985	48	1033
SRR1051195	k99_12689_1	 adeF	1016	1000	1000	1000	1701.0	659.833	0.0	392	1	991	48	1039
SRR1051195	k99_12689_1	 adeF	1016	986	986	986	1674.0	649.432	0.0	382	1	985	48	1025
SRR1051195	k99_12689_1	 adeF	1016	974	974	974	1670.0	647.892	0.0	368	1	971	48	1008
SRR1051195	k99_12689_1	 adeF	1016	1009	1009	1009	1610.0	624.78	0.0	391	1	984	48	1037
SRR1051195	k99_12689_1	 adeF	1016	1016	1016	1016	1609.0	624.394	0.0	376	1	999	48	1046
SRR1051195	k99_12689_1	 adeF	1016	1015	1015	1015	1582.0	613.994	0.0	398	1	1001	48	1040
SRR1051195	k99_12689_1	 adeF	1016	986	986	986	1237.0	481.1	1.52646e-154	323	2	984	51	1004
SRR1051195	k99_12689_1	 adeF	1016	155	155	155	113.0	48.1358	1.9176e-06	42	301	452	853	1005
SRR1051195	k99_12689_1	 adeF	1016	998	998	998	1221.0	474.937	3.94156e-152	321	2	995	51	1014
SRR1051195	k99_12689_1	 adeF	1016	1009	1009	1009	946.0	369.007	1.91346e-112	292	4	1002	57	1034
SRR1051195	k99_12689_1	 adeF	1016	999	999	999	927.0	361.688	7.76447e-110	284	4	993	53	1019
SRR1051195	k99_12689_1	 adeF	1016	71	71	71	56.0	26.1794	9.28783	19	491	560	12	82
SRR1051195	k99_12689_1	 adeF	1016	1003	1003	1003	926.0	361.303	1.72905e-109	288	2	988	51	1019
SRR1051195	k99_12689_1	 adeF	1016	994	994	994	917.0	357.836	1.79355e-108	287	1	983	50	996
SRR1051195	k99_12689_1	 adeF	1016	1022	1022	1022	879.0	343.199	6.45327e-103	296	4	1005	53	1035
SRR1051195	k99_12689_1	 adeF	1016	1005	1005	1005	831.0	324.709	2.8543e-96	270	2	991	60	1031
SRR1051195	k99_12689_1	 adeF	1016	1012	1012	1012	504.0	198.749	2.63593e-53	239	9	990	63	1015
SRR1051195	k99_12689_1	 adeF	1016	1018	1018	1018	460.0	181.8	6.19509e-48	244	1	976	52	1009
SRR1051195	k99_12689_1	 adeF	1016	152	152	152	116.0	49.2914	8.08316e-07	39	302	453	873	1019
SRR1051195	k99_12689_1	 adeF	1016	476	476	476	89.0	38.891	0.00129365	112	518	967	38	479
SRR1051195	k99_12689_1	 adeF	1016	21	21	21	55.0	25.7942	6.29601	10	451	471	97	117
SRR1051195	k99_12781_2	 adeF	1050	1043	1043	1043	2387.0	924.08	0.0	473	1	1040	1	1040
SRR1051195	k99_12781_2	 adeF	1050	1061	1061	1061	2214.0	857.44	0.0	473	3	1048	4	1054
SRR1051195	k99_12781_2	 adeF	1050	1041	1041	1041	2173.0	841.647	0.0	449	3	1028	4	1041
SRR1051195	k99_12781_2	 adeF	1050	1059	1059	1059	2164.0	838.18	0.0	464	2	1048	3	1058
SRR1051195	k99_12781_2	 adeF	1050	1023	1023	1023	2149.0	832.402	0.0	443	2	1014	1	1019
SRR1051195	k99_12781_2	 adeF	1050	1025	1025	1025	2140.0	828.935	0.0	442	2	1014	3	1026
SRR1051195	k99_12781_2	 adeF	1050	1031	1031	1031	2113.0	818.535	0.0	425	2	1025	1	1027
SRR1051195	k99_12781_2	 adeF	1050	1026	1026	1026	2106.0	815.839	0.0	433	2	1021	1	1024
SRR1051195	k99_12781_2	 adeF	1050	1033	1033	1033	2097.0	812.372	0.0	449	4	1028	5	1034
SRR1051195	k99_12781_2	 adeF	1050	1025	1025	1025	2097.0	812.372	0.0	439	2	1014	1	1018
SRR1051195	k99_12781_2	 adeF	1050	1022	1022	1022	2055.0	796.193	0.0	426	2	1015	1	1018
SRR1051195	k99_12781_2	 adeF	1050	1041	1041	1041	2036.0	788.875	0.0	422	2	1033	1	1031
SRR1051195	k99_12781_2	 adeF	1050	1038	1038	1038	1973.0	764.607	0.0	433	3	1027	4	1037
SRR1051195	k99_12781_2	 adeF	1050	1026	1026	1026	1960.0	759.599	0.0	406	2	1021	1	1019
SRR1051195	k99_12781_2	 adeF	1050	1054	1054	1054	1920.0	744.191	0.0	406	2	1034	1	1050
SRR1051195	k99_12781_2	 adeF	1050	1026	1026	1026	1904.0	738.028	0.0	399	2	1013	1	1019
SRR1051195	k99_12781_2	 adeF	1050	1053	1053	1053	1864.0	722.62	0.0	401	4	1042	3	1048
SRR1051195	k99_12781_2	 adeF	1050	1016	1016	1016	1851.0	717.613	0.0	396	2	1013	1	1008
SRR1051195	k99_12781_2	 adeF	1050	1041	1041	1041	1802.0	698.738	0.0	404	2	1031	1	1031
SRR1051195	k99_12781_2	 adeF	1050	1071	1071	1071	1798.0	697.197	0.0	412	2	1048	1	1064
SRR1051195	k99_12781_2	 adeF	1050	1031	1031	1031	1786.0	692.575	0.0	386	2	1021	1	1020
SRR1051195	k99_12781_2	 adeF	1050	1024	1024	1024	1340.0	520.776	2.46744e-169	339	6	1024	7	1002
SRR1051195	k99_12781_2	 adeF	1050	1029	1029	1029	1313.0	510.375	3.53745e-165	333	3	1024	4	1003
SRR1051195	k99_12781_2	 adeF	1050	1044	1044	1044	1030.0	401.364	4.57847e-124	306	3	1030	13	1028
SRR1051195	k99_12781_2	 adeF	1050	1012	1012	1012	1023.0	398.667	4.53727e-123	288	37	1036	42	1026
SRR1051195	k99_12781_2	 adeF	1050	1036	1036	1036	1017.0	396.356	1.98101e-122	281	2	1025	3	996
SRR1051195	k99_12781_2	 adeF	1050	1058	1058	1058	1005.0	391.734	1.88335e-120	306	3	1045	4	1036
SRR1051195	k99_12781_2	 adeF	1050	1041	1041	1041	910.0	355.14	4.20127e-107	296	2	1030	3	1019
SRR1051195	k99_12781_2	 adeF	1050	1050	1050	1050	873.0	340.887	6.29266e-102	284	5	1040	6	1025
SRR1051195	k99_12781_2	 adeF	1050	1045	1045	1045	492.0	194.126	1.08651e-51	246	16	1021	19	1012
SRR1051195	k99_12781_2	 adeF	1050	1026	1026	1026	471.0	186.037	3.13327e-49	215	23	1021	28	1004
SRR1051195	k99_12781_2	 adeF	1050	113	113	113	60.0	27.7202	3.11762	27	570	674	173	278
SRR1051195	k99_12781_2	 adeF	1050	53	53	53	58.0	26.9498	4.17679	15	551	603	42	94
SRR1051195	k99_25589_2	 adeF	1070	1034	1034	1034	2473.0	957.207	0.0	474	1	1032	1	1024
SRR1051195	k99_25589_2	 adeF	1070	1032	1032	1032	2321.0	898.656	0.0	483	4	1022	3	1019
SRR1051195	k99_25589_2	 adeF	1070	1034	1034	1034	2281.0	883.248	0.0	486	2	1022	1	1018
SRR1051195	k99_25589_2	 adeF	1070	1046	1046	1046	2267.0	877.856	0.0	467	2	1037	1	1030
SRR1051195	k99_25589_2	 adeF	1070	1041	1041	1041	2259.0	874.774	0.0	469	2	1029	1	1024
SRR1051195	k99_25589_2	 adeF	1070	1037	1037	1037	2210.0	855.899	0.0	475	2	1032	1	1022
SRR1051195	k99_25589_2	 adeF	1070	1064	1064	1064	2202.0	852.818	0.0	463	2	1043	1	1056
SRR1051195	k99_25589_2	 adeF	1070	1032	1032	1032	2194.0	849.736	0.0	464	2	1020	1	1018
SRR1051195	k99_25589_2	 adeF	1070	1030	1030	1030	2168.0	839.721	0.0	452	2	1023	1	1018
SRR1051195	k99_25589_2	 adeF	1070	1034	1034	1034	2156.0	835.099	0.0	469	3	1022	4	1026
SRR1051195	k99_25589_2	 adeF	1070	1036	1036	1036	2152.0	833.558	0.0	457	2	1029	1	1019
SRR1051195	k99_25589_2	 adeF	1070	1070	1070	1070	2150.0	832.787	0.0	485	3	1055	4	1052
SRR1051195	k99_25589_2	 adeF	1070	1072	1072	1072	2148.0	832.017	0.0	474	2	1051	3	1061
SRR1051195	k99_25589_2	 adeF	1070	1065	1065	1065	2130.0	825.083	0.0	471	2	1045	3	1053
SRR1051195	k99_25589_2	 adeF	1070	1028	1028	1028	2094.0	811.216	0.0	415	2	1021	1	1008
SRR1051195	k99_25589_2	 adeF	1070	1059	1059	1059	2074.0	803.512	0.0	471	2	1048	3	1050
SRR1051195	k99_25589_2	 adeF	1070	1065	1065	1065	2055.0	796.193	0.0	486	2	1055	3	1053
SRR1051195	k99_25589_2	 adeF	1070	1069	1069	1069	2032.0	787.334	0.0	446	2	1052	1	1053
SRR1051195	k99_25589_2	 adeF	1070	1054	1054	1054	2020.0	782.711	0.0	444	4	1042	3	1038
SRR1051195	k99_25589_2	 adeF	1070	1044	1044	1044	2003.0	776.163	0.0	441	2	1032	1	1023
SRR1051195	k99_25589_2	 adeF	1070	1044	1044	1044	1995.0	773.081	0.0	450	3	1029	2	1021
SRR1051195	k99_25589_2	 adeF	1070	1032	1032	1032	1510.0	586.26	0.0	367	2	1032	3	1002
SRR1051195	k99_25589_2	 adeF	1070	1055	1055	1055	1338.0	520.005	1.12802e-168	356	2	1054	3	1018
SRR1051195	k99_25589_2	 adeF	1070	1064	1064	1064	1093.0	425.631	6.21957e-133	321	3	1045	13	1038
SRR1051195	k99_25589_2	 adeF	1070	1064	1064	1064	1076.0	419.083	1.64699e-130	321	2	1049	3	1025
SRR1051195	k99_25589_2	 adeF	1070	1049	1049	1049	1013.0	394.815	2.09225e-121	308	3	1038	4	1018
SRR1051195	k99_25589_2	 adeF	1070	1059	1059	1059	982.0	382.874	2.84381e-117	296	5	1035	6	998
SRR1051195	k99_25589_2	 adeF	1070	1028	1028	1028	961.0	374.785	4.72549e-114	301	33	1036	38	1021
SRR1051195	k99_25589_2	 adeF	1070	1058	1058	1058	947.0	369.392	4.22778e-112	320	6	1039	7	1018
SRR1051195	k99_25589_2	 adeF	1070	1058	1058	1058	486.0	191.815	5.39514e-51	253	18	1042	21	1025
SRR1051195	k99_25589_2	 adeF	1070	1033	1033	1033	403.0	159.844	6.23186e-41	228	21	1033	26	1008
SRR1051195	k99_25589_2	 adeF	1070	54	54	54	59.0	27.335	1.74574	18	267	319	55	107
SRR1051195	k99_29051_2	 adeF	1069	1040	1040	1040	1995.0	773.081	0.0	424	1	1030	3	1026
SRR1051195	k99_29051_2	 adeF	1069	1062	1062	1062	1989.0	770.77	0.0	431	1	1050	3	1047
SRR1051195	k99_29051_2	 adeF	1069	1067	1067	1067	1955.0	757.673	0.0	433	1	1057	3	1051
SRR1051195	k99_29051_2	 adeF	1069	1070	1070	1070	1950.0	755.747	0.0	433	1	1059	1	1046
SRR1051195	k99_29051_2	 adeF	1069	1077	1077	1077	1937.0	750.74	0.0	441	1	1064	3	1062
SRR1051195	k99_29051_2	 adeF	1069	1057	1057	1057	1931.0	748.429	0.0	413	1	1051	2	1035
SRR1051195	k99_29051_2	 adeF	1069	1055	1055	1055	1926.0	746.503	0.0	418	1	1048	1	1029
SRR1051195	k99_29051_2	 adeF	1069	1068	1068	1068	1879.0	728.398	0.0	411	1	1065	1	1044
