ERR770581_1	k99_96130_1 # 2 # 703 # -1 # ID=91934_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.336	k99_96130_1	400	450.66900000000004	ErmB	95.3	3000375	94.35	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic
ERR770581_1	k99_98215_3 # 733 # 1572 # -1 # ID=93931_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.617	k99_98215_3	500	553.132	sul1	100.0	3000410	100.0	sulfonamide antibiotic; sulfone antibiotic
ERR770581_1	k99_106762_1 # 2 # 559 # 1 # ID=102099_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.376	k99_106762_1 	400	370.93300000000005	IMP-37	97.84	3002228	74.6	carbapenem; cephalosporin; cephamycin; penam; penem
ERR770581_1	k99_131757_1 # 2 # 502 # 1 # ID=125997_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.697	k99_131757_1 	350	22.7126	vanZF	100.0	3002963	81.07	glycopeptide antibiotic
ERR770581_1	k99_146257_1 # 2 # 616 # 1 # ID=139855_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.615	k99_146257_1 	850	23.483	OpmB	100.0	3004072	41.16	macrolide antibiotic; monobactam; tetracycline antibiotic; aminocoumarin antibiotic
ERR770581_1	k99_153924_1 # 3 # 218 # -1 # ID=147145_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	k99_153924_1 	400	21.1718	Erm(37)	100.0	3000392	40.22	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic
ERR770581_1	k99_195116_1 # 218 # 613 # 1 # ID=186458_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.513	k99_195116_1 	500	22.3274	APH(3')-Vc	100.0	3002651	50.0	aminoglycoside antibiotic
ERR770581_1	k99_197962_2 # 291 # 500 # -1 # ID=189178_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.543	k99_197962_2 	240	20.7866	H-NS	100.0	3000676	50.36	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic
ERR770581_1	k99_234452_1 # 3 # 353 # -1 # ID=224022_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.672	k99_234452_1 	400	22.3274	Agrobacterium fabrum chloramphenicol acetyltransferase	100.0	3004451	55.98	phenicol antibiotic
ERR770581_1	k99_244726_1 # 1 # 300 # 1 # ID=233440_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	k99_244726_1 	400	21.9422	Pseudomonas aeruginosa CpxR	100.0	3004054	44.44	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; peptide antibiotic; aminocoumarin antibiotic; diaminopyrimidine antibiotic; sulfonamide antibiotic; phenicol antibiotic; penem
ERR770581_1	k99_246034_1 # 1 # 300 # 1 # ID=234621_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	k99_246034_1 	400	21.9422	Erm(37)	100.0	3000392	55.87	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic
ERR770581_1	k99_246503_1 # 2 # 358 # -1 # ID=235041_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	k99_246503_1 	525	23.8682	myrA	100.0	3001300	40.34	macrolide antibiotic; lincosamide antibiotic
ERR770581_1	k99_252714_1 # 1 # 504 # 1 # ID=240576_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.649	k99_252714_1 	300	22.7126	AAC(3)-IIc	100.0	3002535	58.74	aminoglycoside antibiotic
ERR770581_1	k99_313067_1 # 3 # 2138 # -1 # ID=290191_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.617	k99_313067_1	750	760.755	adeF	58.32	3000777	67.23	fluoroquinolone antibiotic; tetracycline antibiotic
ERR770581_1	k99_323565_1 # 2 # 424 # -1 # ID=300181_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.610	k99_323565_1 	400	23.483	IND-6	100.0	3002262	59.0	carbapenem
ERR770581_1	k99_324147_2 # 94 # 294 # -1 # ID=300733_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.741	k99_324147_2 	275	21.1718	AAC(6')-Iad	100.0	3002572	45.83	aminoglycoside antibiotic
ERR770581_1	k99_351029_1 # 1 # 411 # 1 # ID=326332_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.411	k99_351029_1 	400	24.6386	IND-6	100.0	3002262	57.32	carbapenem
ERR770581_1	k99_369270_1 # 1 # 477 # 1 # ID=343665_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	k99_369270_1 	400	23.0978	IND-6	100.0	3002262	66.53	carbapenem
ERR770581_1	k99_378969_1 # 2 # 301 # 1 # ID=352898_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.603	k99_378969_1 	400	24.2534	Pseudomonas aeruginosa catB7	100.0	3002679	47.17	phenicol antibiotic
ERR770581_1	k99_407075_1 # 2 # 313 # 1 # ID=379612_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.619	k99_407075_1 	400	23.8682	IND-6	100.0	3002262	43.1	carbapenem
ERR770581_1	k99_409339_1 # 52 # 369 # -1 # ID=381767_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.519	k99_409339_1	190	191.815	qacH	94.29	3003836	95.45	fluoroquinolone antibiotic
ERR770581_1	k99_413112_1 # 1 # 300 # 1 # ID=385364_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.663	k99_413112_1 	375	22.3274	fusB	100.0	3003552	46.95	fusidic acid
ERR770581_1	k99_3148_3 # 2615 # 2986 # -1 # ID=3008_3;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.656	k99_3148_3 	200	206.453	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	82.79	3003395	99.19	aminoglycoside antibiotic
ERR770581_1	k99_260556_2 # 132 # 530 # -1 # ID=247484_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	k99_260556_2 	200	222.63099999999997	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	88.71	3003395	106.45	aminoglycoside antibiotic
ERR770581_1	k99_295300_2 # 619 # 990 # 1 # ID=274886_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.677	k99_295300_2 	200	202.601	Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin	81.15	3003395	99.19	aminoglycoside antibiotic
SRR1051195_1	k99_599_2 # 232 # 3378 # 1 # ID=573_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.659	k99_599_2	750	1073.92	adeF	54.19	3000777	98.96	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_2965_1 # 177 # 1040 # -1 # ID=2804_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.532	k99_2965_1	550	575.474	GES-10	97.21	3002339	100.0	carbapenem; cephalosporin; penam
SRR1051195_1	k99_8365_1 # 2 # 433 # -1 # ID=7860_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.653	k99_8365_1 	400	22.7126	catB9	100.0	3002681	68.9	phenicol antibiotic
SRR1051195_1	k99_12689_1 # 1 # 3048 # 1 # ID=11924_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.651	k99_12689_1	750	758.444	adeF	42.52	3000777	95.85	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_12781_2 # 1046 # 4195 # 1 # ID=12012_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	k99_12781_2	750	838.18	adeF	43.81	3000777	99.06	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_21188_12 # 11609 # 12346 # -1 # ID=19935_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.645	k99_21188_12 	400	24.2534	IND-6	100.0	3002262	102.51	carbapenem
SRR1051195_1	k99_22167_1 # 497 # 913 # 1 # ID=20841_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.552	k99_22167_1 	500	22.3274	bacA	100.0	3002986	50.55	peptide antibiotic
SRR1051195_1	k99_24810_1 # 1 # 276 # -1 # ID=23336_1;partial=10;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.674	k99_24810_1 	350	21.1718	AAC(2')-Ib	100.0	3002524	47.18	aminoglycoside antibiotic
SRR1051195_1	k99_25589_2 # 868 # 4077 # 1 # ID=24082_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.674	k99_25589_2	750	832.7869999999999	adeF	45.33	3000777	100.94	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_28947_1 # 7 # 588 # -1 # ID=27236_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.680	k99_28947_1	275	280.796	AAC(6')-IIa	74.71	3002594	104.89	aminoglycoside antibiotic
SRR1051195_1	k99_29051_2 # 2913 # 6119 # -1 # ID=27335_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.670	k99_29051_2	750	757.673	adeF	40.58	3000777	100.85	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_30759_1 # 3 # 344 # -1 # ID=28932_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.596	k99_30759_1 	500	22.3274	OXA-192	100.0	3001766	42.38	cephalosporin; penam
SRR1051195_1	k99_31895_1 # 2 # 331 # 1 # ID=29989_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.600	k99_31895_1 	400	21.9422	mfpA	100.0	3003035	60.11	fluoroquinolone antibiotic
SRR1051195_1	k99_34675_14 # 11721 # 14927 # 1 # ID=32610_14;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.623	k99_34675_14	750	779.245	adeF	42.24	3000777	100.85	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_49601_1 # 45 # 335 # -1 # ID=46633_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.588	k99_49601_1 	200	22.3274	blaI	100.0	3000160	76.19	penam
SRR1051195_1	k99_57018_1 # 1 # 369 # -1 # ID=53589_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.523	k99_57018_1 	450	22.7126	SPM-1	100.0	3003793	44.57	carbapenem
SRR1051195_1	k99_59106_1 # 2 # 2818 # 1 # ID=55564_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.613	k99_59106_1	750	1004.2	adeF	57.07	3000777	88.57	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_59502_2 # 771 # 3962 # -1 # ID=55932_2;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=11bp;gc_cont=0.520	k99_59502_2	750	761.525	adeF	41.77	3000777	100.38	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_86400_1 # 2 # 640 # 1 # ID=81257_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.557	k99_86400_1 	500	400.208	APH(3'')-Ib	98.98	3002639	79.78	aminoglycoside antibiotic
SRR1051195_1	k99_87892_4 # 2169 # 5381 # 1 # ID=82682_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.624	k99_87892_4	750	779.245	adeF	42.39	3000777	101.04	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_89137_6 # 7683 # 10892 # -1 # ID=83851_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.625	k99_89137_6	750	855.5139999999999	adeF	46.33	3000777	100.94	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_91976_2 # 887 # 1621 # -1 # ID=86504_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.618	k99_91976_2 	400	24.2534	IND-6	100.0	3002262	102.09	carbapenem
SRR1051195_1	k99_92768_2 # 135 # 3365 # -1 # ID=87245_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.683	k99_92768_2	750	860.1360000000001	adeF	45.98	3000777	101.61	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_94258_21 # 15848 # 16663 # -1 # ID=88670_21;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.609	k99_94258_21	500	528.865	sul2	100.0	3000412	100.0	sulfonamide antibiotic; sulfone antibiotic
SRR1051195_1	k99_95317_2 # 1106 # 4324 # 1 # ID=89669_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.621	k99_95317_2	750	808.135	adeF	43.8	3000777	101.23	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_98100_2 # 151 # 720 # -1 # ID=92287_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.525	k99_98100_2 	500	23.0978	chrB	100.0	3001302	67.5	macrolide antibiotic; lincosamide antibiotic
SRR1051195_1	k99_101525_1 # 2 # 310 # 1 # ID=95498_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.621	k99_101525_1 	400	21.9422	vanRL	100.0	3002927	44.59	glycopeptide antibiotic
SRR1051195_1	k99_110331_2 # 1062 # 3956 # -1 # ID=103786_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.680	k99_110331_2	750	785.408	adeF	46.26	3000777	91.03	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_111294_1 # 1 # 657 # -1 # ID=104688_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.406	k99_111294_1 	500	333.18300000000005	CARB-12	98.18	3002250	76.04	penam
SRR1051195_1	k99_114257_9 # 6500 # 7258 # -1 # ID=107491_9;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.721	k99_114257_9 	750	28.8758	tet(E)	100.0	3000173	62.22	tetracycline antibiotic
SRR1051195_1	k99_115919_28 # 31047 # 34199 # 1 # ID=109061_28;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.607	k99_115919_28	750	887.8710000000001	adeF	47.88	3000777	99.15	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_125303_1 # 1 # 750 # 1 # ID=117904_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	k99_125303_1 	400	23.483	ErmT	100.0	3000595	102.05	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic
SRR1051195_1	k99_126927_1 # 1 # 501 # 1 # ID=119418_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.645	k99_126927_1 	550	26.5646	LRA-9	100.0	3002488	55.48	cephalosporin; penam
SRR1051195_1	k99_129647_3 # 2499 # 5693 # -1 # ID=121990_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.657	k99_129647_3	750	809.29	adeF	44.11	3000777	100.47	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_133830_3 # 1237 # 1932 # -1 # ID=125937_3;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=9bp;gc_cont=0.430	k99_133830_3 	500	23.8682	lnuB	100.0	3002836	86.52	lincosamide antibiotic
SRR1051195_1	k99_135092_1 # 1 # 510 # -1 # ID=127133_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	k99_135092_1 	600	23.0978	Bla1	100.0	3000090	55.02	penam
SRR1051195_1	k99_142288_1 # 3 # 296 # -1 # ID=133910_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	k99_142288_1 	275	22.3274	AAC(6')-Ib3	100.0	3002576	53.26	aminoglycoside antibiotic
SRR1051195_1	k99_147347_19 # 24278 # 24829 # 1 # ID=138676_19;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.661	k99_147347_19 	400	23.8682	IND-6	100.0	3002262	76.57	carbapenem
SRR1051195_1	k99_148848_4 # 2456 # 3613 # -1 # ID=140086_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.655	k99_148848_4 	1000	24.2534	cmlB1	100.0	3002699	91.45	phenicol antibiotic
SRR1051195_1	k99_151000_2 # 1689 # 4919 # -1 # ID=142104_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.633	k99_151000_2	750	827.78	adeF	45.16	3000777	101.61	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_154578_2 # 3252 # 4355 # 1 # ID=145461_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.697	k99_154578_2 	400	26.1794	IND-6	100.0	3002262	153.56	carbapenem
SRR1051195_1	k99_156068_1 # 1 # 393 # 1 # ID=146853_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.644	k99_156068_1 	400	22.3274	IND-3	100.0	3002259	54.39	carbapenem
SRR1051195_1	k99_159318_2 # 689 # 1162 # 1 # ID=149930_2;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.325	k99_159318_2 	550	22.7126	SHV-39	100.0	3001097	165.26	carbapenem; cephalosporin; penam
SRR1051195_1	k99_172122_1 # 445 # 1389 # -1 # ID=161926_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.501	k99_172122_1	500	565.0740000000001	OXA-2	100.0	3001397	114.18	carbapenem; cephalosporin; penam
SRR1051195_1	k99_172988_1 # 116 # 595 # 1 # ID=162752_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.567	k99_172988_1 	400	22.7126	Erm(34)	100.0	3000600	56.58	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic
SRR1051195_1	k99_177791_1 # 116 # 595 # 1 # ID=167265_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.571	k99_177791_1 	400	22.7126	Erm(34)	100.0	3000600	56.58	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic
SRR1051195_1	k99_179687_1 # 1 # 501 # 1 # ID=169059_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.397	k99_179687_1 	760	23.483	macA	100.0	3000533	42.6	macrolide antibiotic
SRR1051195_1	k99_183281_2 # 210 # 665 # 1 # ID=172438_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	k99_183281_2 	500	22.7126	RCP-1	100.0	3003563	51.54	penam
SRR1051195_1	k99_186938_1 # 152 # 1048 # -1 # ID=175888_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.528	k99_186938_1	450	528.48	aadA	100.0	3002601	113.31	aminoglycoside antibiotic
SRR1051195_1	k99_188086_1 # 2 # 385 # -1 # ID=176969_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	k99_188086_1 	500	22.3274	OXA-192	100.0	3001766	47.58	cephalosporin; penam
SRR1051195_1	k99_188116_29 # 24988 # 28128 # -1 # ID=176997_29;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.648	k99_188116_29	750	751.51	adeF	42.88	3000777	98.77	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_198297_1 # 164 # 964 # -1 # ID=186592_1;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.343	k99_198297_1	400	535.413	ErmF	99.25	3000498	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic
SRR1051195_1	k99_199259_2 # 335 # 3460 # -1 # ID=187490_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.645	k99_199259_2	750	840.877	adeF	45.95	3000777	98.3	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_202787_1 # 2 # 313 # -1 # ID=190801_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.647	k99_202787_1 	400	22.7126	catB9	100.0	3002681	49.76	phenicol antibiotic
SRR1051195_1	k99_209235_5 # 2161 # 2610 # -1 # ID=196860_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.520	k99_209235_5 	450	284.263	aadA6/aadA10	97.14	3002622	53.79	aminoglycoside antibiotic
SRR1051195_1	k99_213524_34 # 33298 # 36444 # 1 # ID=200915_34;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.442	k99_213524_34	750	759.2139999999999	adeF	41.71	3000777	98.96	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_213755_4 # 3031 # 6237 # -1 # ID=201130_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.612	k99_213755_4	750	805.823	adeF	43.42	3000777	100.85	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_214671_2 # 2308 # 3036 # -1 # ID=201999_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.432	k99_214671_2 	300	24.2534	vanXYL	100.0	3002968	125.39	glycopeptide antibiotic
SRR1051195_1	k99_219379_2 # 505 # 3693 # 1 # ID=206455_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.659	k99_219379_2	750	999.579	adeF	52.06	3000777	100.38	fluoroquinolone antibiotic; tetracycline antibiotic
SRR1051195_1	k99_220965_36 # 33116 # 36343 # 1 # ID=207944_36;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.622	k99_220965_36	750	798.1189999999999	adeF	44.03	3000777	101.51	fluoroquinolone antibiotic; tetracycline antibiotic
